IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,55.64,,,37.64,,76.88,55.64 [37.64-76.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,56,,,39.42,,77.13,56.00 [39.42-77.13],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,56.02,,,37.44,,82.34,56.02 [37.44-82.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,56.22,,,38.92,,75.36,56.22 [38.92-75.36],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,56.37,,,39.06,,79.81,56.37 [39.06-79.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,56.48,,,36.39,,78.47,56.48 [36.39-78.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,56.48,,,36.58,,82.66,56.48 [36.58-82.66],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,56.8,,,41.78,,79.67,56.80 [41.78-79.67],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,57,,,47.49,,72.07,57.00 [47.49-72.07],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,57.16,,,40.09,,76.04,57.16 [40.09-76.04],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,58.21,,,43.88,,73.05,58.21 [43.88-73.05],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,59.04,,,45.74,,70.2,59.04 [45.74-70.20],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,59.27,,,38.29,,90.37,59.27 [38.29-90.37],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,59.53,,,26.82,,126.1,59.53 [26.82-126.08],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,59.96,,,46.36,,72.52,59.96 [46.36-72.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.03,,,5.7,,6.47,6.03 [5.70-6.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.03,,,5.78,,6.32,6.03 [5.78-6.32],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.07,,,5.45,,6.65,6.07 [5.45-6.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.16,,,5.98,,6.39,6.16 [5.98-6.39],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.2,,,5.59,,6.76,6.20 [5.59-6.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.21,,,5.88,,6.63,6.21 [5.88-6.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.3,,,5.95,,6.63,6.30 [5.95-6.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.35,,,5.83,,6.94,6.35 [5.83-6.94],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.39,,,6.21,,6.59,6.39 [6.21-6.59],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.4,,,6.03,,6.91,6.40 [6.03-6.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.4,,,6.14,,6.65,6.40 [6.14-6.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.42,,,6.32,,6.54,6.42 [6.32-6.54],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.55,,,5.89,,7.29,6.55 [5.89-7.29],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.57,,,5.97,,7.27,6.57 [5.97-7.27],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.58,,,6.22,,6.94,6.58 [6.22-6.94],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.61,,,6.04,,7.27,6.61 [6.04-7.27],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.67,,,6.01,,7.29,6.67 [6.01-7.29],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.7,,,6.52,,6.91,6.70 [6.52-6.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.71,,,6.38,,7.05,6.71 [6.38-7.05],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.73,,,5.59,,8.09,6.73 [5.59-8.09],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NIU,Niue,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.74,,,3.15,,13.16,6.74 [3.15-13.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NIU,Niue,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.74,,,3.15,,13.16,6.74 [3.15-13.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.76,,,5.64,,8.12,6.76 [5.64-8.12],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.81,,,2.59,,13.49,6.81 [2.59-13.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.81,,,2.59,,13.49,6.81 [2.59-13.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,6.86,,,5.76,,8.32,6.86 [5.76-8.32],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CAN,Canada,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.87,,,6.66,,7.07,6.87 [6.66-7.07],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.96,,,5.58,,8.63,6.96 [5.58-8.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.96,,,6.56,,7.3,6.96 [6.56-7.30],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,60.52,,,37.96,,87.62,60.52 [37.96-87.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,60.54,,,44.62,,80.98,60.54 [44.62-80.98],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,60.7,,,24.76,,132.7,60.70 [24.76-132.69],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,60.73,,,44.71,,79.64,60.73 [44.71-79.64],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,60.92,,,44.25,,79.06,60.92 [44.25-79.06],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,60.94,,,47.16,,74.61,60.94 [47.16-74.61],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,61.63,,,41.27,,85.12,61.63 [41.27-85.12],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,62.02,,,38.88,,86.63,62.02 [38.88-86.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,62.47,,,44.97,,86.91,62.47 [44.97-86.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,62.49,,,45.04,,86.46,62.49 [45.04-86.46],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,62.65,,,46.83,,82.97,62.65 [46.83-82.97],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,63.16,,,40.38,,92.33,63.16 [40.38-92.33],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,64.08,,,55.65,,72.49,64.08 [55.65-72.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,64.1,,,40.9,,93.85,64.10 [40.90-93.85],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,66.42,,,42.26,,95.19,66.42 [42.26-95.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,67.22,,,58.28,,77.33,67.22 [58.28-77.33],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,67.67,,,58.73,,78.22,67.67 [58.73-78.22],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.07,,,2.54,,14.88,7.07 [2.54-14.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.1,,,4.5,,10.1,7.10 [4.50-10.10],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.1,,,6.98,,7.23,7.10 [6.98-7.23],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.18,,,2.87,,15.26,7.18 [2.87-15.26],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.18,,,7.07,,7.28,7.18 [7.07-7.28],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.19,,,6.83,,7.47,7.19 [6.83-7.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.21,,,2.62,,15.2,7.21 [2.62-15.20],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.23,,,3.59,,11.59,7.23 [3.59-11.59],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.25,,,4.59,,10.43,7.25 [4.59-10.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.29,,,6.97,,7.6,7.29 [6.97-7.60],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.34,,,7.1,,7.57,7.34 [7.10-7.57],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.36,,,3.69,,11.78,7.36 [3.69-11.78],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.36,,,6.09,,9.16,7.36 [6.09-9.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.39,,,4.08,,12.47,7.39 [4.08-12.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.4,,,2.89,,14.43,7.40 [2.89-14.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.4,,,2.89,,14.43,7.40 [2.89-14.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.4,,,2.89,,14.43,7.40 [2.89-14.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.41,,,7.29,,7.51,7.41 [7.29-7.51],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.49,,,7.16,,7.87,7.49 [7.16-7.87],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.5,,,6.84,,8.14,7.50 [6.84-8.14],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.52,,,4.22,,12.61,7.52 [4.22-12.61],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.54,,,2.55,,17.57,7.54 [2.55-17.57],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.55,,,2.82,,15.77,7.55 [2.82-15.77],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.55,,,2.82,,15.77,7.55 [2.82-15.77],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.57,,,7.42,,7.69,7.57 [7.42-7.69],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.59,,,4.67,,11.52,7.59 [4.67-11.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,7.62,,,3.14,,16.26,7.62 [3.14-16.26],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.62,,,5.82,,10.07,7.62 [5.82-10.07],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.62,,,5.82,,10.07,7.62 [5.82-10.07],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.63,,,7.4,,7.87,7.63 [7.40-7.87],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.64,,,2.77,,14.86,7.64 [2.77-14.86],,,EN,2022-08-11T22:00:00.000Z
